2025-03-25 01:02:04,"0.2147,0.0781,8.1974","X: 3.2200, Y: -5.3900, Z: -3.0100",0.00,0.00,21.24,24.15
2025-03-25 01:02:05,"0.2167,0.0878,8.2033","X: 3.2200, Y: -5.3200, Z: -3.0800",0.00,0.00,21.24,24.13
2025-03-25 01:02:06,"0.2137,0.0776,8.2052","X: 3.2900, Y: -5.3200, Z: -3.1500",0.00,0.00,21.24,24.02
2025-03-25 01:02:07,"0.2157,0.0766,8.2013","X: 3.3600, Y: -5.1100, Z: -3.0800",0.00,0.00,21.24,24.07
2025-03-25 01:02:08,"0.1962,0.0732,8.1647","X: 3.3600, Y: -5.2500, Z: -3.0800",0.00,0.00,21.25,24.08
2025-03-25 01:02:09,"0.2059,0.0649,8.1969","X: 3.1500, Y: -5.1800, Z: -3.1500",0.00,0.00,21.25,24.08
2025-03-25 01:02:10,"0.2133,0.0834,8.1969","X: 3.4300, Y: -5.3900, Z: -3.0800",0.00,0.00,21.26,24.12
2025-03-25 01:02:11,"0.2050,0.0732,8.1994","X: 2.9400, Y: -5.2500, Z: -3.0800",0.00,0.00,21.25,24.10
2025-03-25 01:02:12,"0.2118,0.0849,8.1891","X: 3.3600, Y: -5.4600, Z: -3.2200",0.00,0.00,21.25,24.03
2025-03-25 01:02:13,"0.2113,0.0839,8.1999","X: 3.0800, Y: -5.2500, Z: -3.3600",0.00,0.00,21.25,24.06
2025-03-25 01:02:14,"0.2147,0.0712,8.1940","X: 3.2900, Y: -5.3200, Z: -3.0800",0.00,0.00,21.24,24.15
2025-03-25 01:02:15,"0.2094,0.0786,8.1994","X: 3.3600, Y: -5.4600, Z: -3.0800",0.00,0.00,21.24,24.15
2025-03-25 01:02:16,"0.2059,0.0786,8.2008","X: 3.2900, Y: -5.2500, Z: -3.0800",0.00,0.00,21.24,24.15
2025-03-25 01:02:17,"0.2064,0.0766,8.2043","X: 3.2900, Y: -5.2500, Z: -3.1500",0.00,0.00,21.24,24.07
2025-03-25 01:02:18,"X: 0.2064, Y: 0.0766, Z: 8.2043","X: 3.4300, Y: -5.4600, Z: -3.2200",0.00,0.00,21.25,24.07
2025-03-25 01:02:19,"0.2123,0.0878,8.1979","X: 3.2900, Y: -5.2500, Z: -3.2900",0.00,0.00,21.24,24.07
2025-03-25 01:02:21,"0.2137,0.0766,8.2028","X: 3.3600, Y: -5.2500, Z: -3.2200",0.00,0.00,21.25,24.07
2025-03-25 01:02:22,"0.2113,0.0742,8.1989","X: 3.2200, Y: -5.4600, Z: -3.2200",0.00,0.00,21.24,24.15
2025-03-25 01:02:23,"0.2147,0.0815,8.1999","X: 3.2900, Y: -5.2500, Z: -2.8700",0.00,0.00,21.24,24.10
2025-03-25 01:02:24,"0.2094,0.0761,8.2057","X: 3.2900, Y: -5.3200, Z: -3.2200",0.00,0.00,21.24,24.05
2025-03-25 01:02:25,"0.2079,0.0781,8.2018","X: 3.3600, Y: -5.5300, Z: -3.2900",0.00,0.00,21.24,24.08
2025-03-25 01:02:26,"0.2089,0.0786,8.2067","X: 3.3600, Y: -5.2500, Z: -3.0800",0.00,0.00,21.25,25.01
2025-03-25 01:02:27,"X: 0.2089, Y: 0.0786, Z: 8.2067","X: 3.4300, Y: -5.3200, Z: -3.2900",0.00,0.00,21.25,25.02
2025-03-25 01:02:28,"0.2040,0.0742,8.1940","X: 3.2900, Y: -5.1100, Z: -3.0800",0.00,0.00,21.25,24.04
2025-03-25 01:02:29,"0.2162,0.0771,8.2038","X: 3.2200, Y: -5.3200, Z: -3.0100",0.00,0.00,21.25,24.06
2025-03-25 01:02:30,"0.2196,0.0771,8.2043","X: 3.2200, Y: -5.2500, Z: -3.2200",0.00,0.00,21.25,24.08
2025-03-25 01:02:31,"0.2147,0.0742,8.2086","X: 3.3600, Y: -5.3900, Z: -3.0100",0.00,0.00,21.25,24.07
2025-03-25 01:02:32,"0.2186,0.0800,8.2028","X: 3.2900, Y: -5.3200, Z: -2.9400",0.00,0.00,21.25,24.11
2025-03-25 01:02:33,"0.2118,0.0795,8.2033","X: 3.2900, Y: -5.3200, Z: -3.0800",0.00,0.00,21.25,24.12
2025-03-25 01:02:34,"0.2147,0.0761,8.2047","X: 3.1500, Y: -5.3200, Z: -3.1500",0.00,0.00,21.25,24.11
2025-03-25 01:02:35,"0.2176,0.0805,8.2023","X: 3.1500, Y: -5.3900, Z: -3.2200",0.00,0.00,21.25,24.07
2025-03-25 01:02:37,"0.2094,0.0795,8.1974","X: 3.2900, Y: -5.0400, Z: -3.1500",0.00,0.00,21.25,24.12
2025-03-25 01:02:38,"0.2089,0.0732,8.2004","X: 3.1500, Y: -5.3200, Z: -3.1500",0.00,0.00,21.24,24.08
2025-03-25 01:02:39,"0.2133,0.0766,8.2033","X: 3.2900, Y: -5.3900, Z: -3.2200",0.00,0.00,21.24,24.08
2025-03-25 01:02:40,"0.2084,0.0766,8.2008","X: 3.2900, Y: -5.3900, Z: -3.2200",0.00,0.00,21.24,24.06
2025-03-25 01:02:41,"0.2035,0.0766,8.2028","X: 3.3600, Y: -5.2500, Z: -3.1500",0.00,0.00,21.25,24.10
2025-03-25 01:02:42,"0.2020,0.0742,8.1989","X: 3.2900, Y: -5.3200, Z: -3.0800",0.00,0.00,21.24,24.09
2025-03-25 01:02:43,"0.2074,0.0766,8.1969","X: 3.2200, Y: -5.3900, Z: -3.2200",0.00,0.00,21.24,24.09
2025-03-25 01:02:44,"X: 0.2098, Y: 0.0815, Z: 8.2052","X: 3.1500, Y: -5.2500, Z: -3.2200",0.00,0.00,21.24,24.04
2025-03-25 01:02:46,"0.2030,0.0756,8.1979","X: 3.2900, Y: -5.2500, Z: -3.0100",0.00,0.00,21.24,24.05
2025-03-25 01:02:47,"0.2108,0.0761,8.1974","X: 3.1500, Y: -5.5300, Z: -3.0800",0.00,0.00,21.24,24.11
2025-03-25 01:02:48,"0.2074,0.0766,8.1974","X: 3.2200, Y: -5.2500, Z: -3.1500",0.00,0.00,21.24,24.13
2025-03-25 01:02:49,"0.2103,0.0708,8.1989","X: 3.2900, Y: -5.3200, Z: -3.1500",0.00,0.00,21.24,24.04
2025-03-25 01:02:50,"0.2142,0.0830,8.2091","X: 3.2900, Y: -5.2500, Z: -3.1500",0.00,0.00,21.24,24.12
2025-03-25 01:02:51,"0.2128,0.0717,8.1969","X: 3.2900, Y: -5.3900, Z: -3.1500",0.00,0.00,21.26,24.05
2025-03-25 01:02:52,"0.2020,0.0547,8.1969","X: 3.2900, Y: -5.1800, Z: -3.2200",0.00,0.00,21.25,24.14
2025-03-25 01:02:53,"0.2142,0.0781,8.2043","X: 3.2200, Y: -5.2500, Z: -3.2900",0.00,0.00,21.25,24.12
2025-03-25 01:02:54,"0.2098,0.0776,8.1994","X: 3.2200, Y: -5.3900, Z: -3.0800",0.00,0.00,21.26,24.13
2025-03-25 01:02:55,"0.2157,0.0756,8.2062","X: 3.3600, Y: -5.2500, Z: -3.0800",0.00,0.00,21.26,24.03
2025-03-25 01:02:56,"0.2133,0.0795,8.2057","X: 3.3600, Y: -5.2500, Z: -3.1500",0.00,0.00,21.26,24.00
2025-03-25 01:02:57,"0.1986,0.0825,8.2033","X: 3.0800, Y: -5.1800, Z: -3.0100",0.00,0.00,21.26,24.11
2025-03-25 01:02:58,"0.2133,0.0742,8.2072","X: 3.3600, Y: -5.3900, Z: -3.0800",0.00,0.00,21.27,24.13
2025-03-25 01:02:59,"0.2718,0.2064,8.1037","X: 3.2900, Y: -5.1800, Z: -3.0800",0.00,0.00,21.27,24.07
2025-03-25 01:03:00,"0.2157,0.0859,8.2038","X: 3.0800, Y: -5.1800, Z: -3.0100",0.00,0.00,21.26,24.04
2025-03-25 01:03:01,"0.2094,0.0776,8.1925","X: 3.2900, Y: -4.9700, Z: -3.0800",0.00,0.00,21.26,24.06
2025-03-25 01:03:02,"X: 0.2098, Y: 0.0786, Z: 8.2004","X: 3.2900, Y: -5.1800, Z: -3.1500",0.00,0.00,21.26,24.08
2025-03-25 01:03:04,"0.2137,0.0786,8.1969","X: 3.3600, Y: -5.3900, Z: -3.4300",0.00,0.00,21.25,24.12
2025-03-25 01:03:05,"0.2098,0.0727,8.2057","X: 3.3600, Y: -5.2500, Z: -2.9400",0.00,0.00,21.26,24.09
2025-03-25 01:03:06,"0.2152,0.0693,8.1994","X: 3.1500, Y: -5.1800, Z: -3.2200",0.00,0.00,21.26,24.08
2025-03-25 01:03:07,"0.2069,0.0742,8.1964","X: 3.1500, Y: -5.3200, Z: -3.2900",0.00,0.00,21.25,24.09
2025-03-25 01:03:08,"0.2059,0.0742,8.2028","X: 3.2900, Y: -5.3200, Z: -3.0100",0.00,0.00,21.25,24.14
2025-03-25 01:03:09,"0.2084,0.0791,8.1994","X: 3.2200, Y: -5.2500, Z: -3.0800",0.00,0.00,21.24,24.13
2025-03-25 01:03:10,"0.2113,0.0698,8.2004","X: 3.2900, Y: -5.4600, Z: -3.1500",0.00,0.00,21.23,24.09
2025-03-25 01:03:12,"0.2089,0.0805,8.2023","X: 3.3600, Y: -5.3200, Z: -3.0100",0.00,0.00,21.24,24.08
2025-03-25 01:03:13,"0.2137,0.0752,8.1960","X: 3.4300, Y: -5.3900, Z: -3.0800",0.00,0.00,21.24,24.12
2025-03-25 01:03:14,"0.2089,0.0698,8.2057","X: 3.2200, Y: -5.1800, Z: -3.0100",0.00,0.00,21.25,24.10
2025-03-25 01:03:15,"0.2235,0.0927,8.2008","X: 3.1500, Y: -5.2500, Z: -3.1500",0.00,0.00,21.25,24.12
2025-03-25 01:03:16,"0.2050,0.0756,8.1994","X: 3.0800, Y: -5.1800, Z: -3.1500",0.00,0.00,21.25,24.10
2025-03-25 01:03:17,"X: 0.2050, Y: 0.0756, Z: 8.1994","X: 3.2200, Y: -5.2500, Z: -3.1500",0.00,0.00,21.25,24.10
2025-03-25 01:03:18,"0.2035,0.0791,8.2008","X: 3.3600, Y: -5.3900, Z: -3.0100",0.00,0.00,21.25,24.10
2025-03-25 01:03:19,"0.2206,0.0874,8.2072","X: 3.2200, Y: -5.3200, Z: -3.0800",0.00,0.00,21.24,24.13
2025-03-25 01:03:20,"0.2128,0.0839,8.2043","X: 3.0800, Y: -5.2500, Z: -3.1500",0.00,0.00,21.25,24.14
2025-03-25 01:03:21,"X: 0.2128, Y: 0.0839, Z: 8.2043","X: 3.2900, Y: -5.2500, Z: -3.2200",0.00,0.00,21.25,24.06
2025-03-25 01:03:22,"0.2113,0.0737,8.2126","X: 3.3600, Y: -5.1800, Z: -3.1500",0.00,0.00,21.25,24.09
2025-03-25 01:03:23,"0.2069,0.0722,8.1999","X: 3.1500, Y: -5.1800, Z: -3.1500",98.00,142.00,21.26,24.13
2025-03-25 01:03:24,"0.2040,0.0752,8.2004","X: 3.0800, Y: -5.2500, Z: -3.1500",98.00,142.00,21.26,25.10
2025-03-25 01:03:25,"X: 0.2040, Y: 0.0752, Z: 8.2004","3.4300,-5.3900,-3.1500",98.00,142.00,21.26,25.14
2025-03-25 01:03:26,"0.2040,0.0761,8.2067","X: 3.4300, Y: -5.3900, Z: -3.1500",98.00,142.00,21.27,25.13
2025-03-25 01:03:27,"0.2094,0.0800,8.2072","X: 3.1500, Y: -5.3900, Z: -2.8000",97.00,127.00,21.27,25.09
2025-03-25 01:03:28,"0.2084,0.0742,8.2067","X: 3.2200, Y: -5.2500, Z: -3.0800",97.00,127.00,21.27,25.15
2025-03-25 01:03:29,"0.2162,0.0756,8.2077","X: 3.3600, Y: -5.1800, Z: -3.0100",97.00,127.00,21.27,26.06
2025-03-25 01:03:30,"0.2040,0.0791,8.1857","X: 3.2900, Y: -5.0400, Z: -3.1500",97.00,127.00,21.27,26.09
2025-03-25 01:03:31,"0.2059,0.0776,8.2028","X: 3.2200, Y: -5.2500, Z: -3.0800",97.00,125.00,21.27,26.02
2025-03-25 01:03:32,"0.2089,0.0742,8.2004","X: 3.1500, Y: -5.3900, Z: -3.2200",97.00,125.00,21.27,26.05
2025-03-25 01:03:33,"0.2103,0.0742,8.1989","X: 3.1500, Y: -5.3200, Z: -3.1500",97.00,125.00,21.27,26.07
2025-03-25 01:03:34,"0.2074,0.0781,8.1960","X: 3.2900, Y: -5.2500, Z: -3.0800",97.00,125.00,21.27,26.09
2025-03-25 01:03:35,"0.2059,0.0766,8.2008","X: 3.1500, Y: -5.2500, Z: -3.1500",97.00,112.00,21.27,26.14
2025-03-25 01:03:36,"0.2069,0.0737,8.1945","X: 3.4300, Y: -5.3900, Z: -3.2200",97.00,112.00,21.27,27.03
2025-03-25 01:03:37,"0.2094,0.0752,8.2038","X: 3.4300, Y: -5.3200, Z: -3.0100",97.00,112.00,21.28,26.09
2025-03-25 01:03:38,"0.2045,0.0766,8.2047","X: 3.3600, Y: -5.3900, Z: -3.1500",97.00,112.00,21.28,26.10
2025-03-25 01:03:39,"0.2069,0.0747,8.2004","X: 3.2900, Y: -5.3900, Z: -3.1500",98.00,95.00,21.28,27.05
2025-03-25 01:03:40,"0.2108,0.0786,8.2013","X: 3.1500, Y: -5.1100, Z: -2.9400",98.00,95.00,21.28,27.05
2025-03-25 01:03:41,"0.2084,0.0771,8.2023","X: 3.2900, Y: -5.1800, Z: -3.0100",98.00,95.00,21.27,27.01
2025-03-25 01:03:42,"0.2167,0.0732,8.1999","X: 3.1500, Y: -5.1800, Z: -2.8700",97.00,84.00,21.27,27.01
2025-03-25 01:03:43,"X: 0.2167, Y: 0.0732, Z: 8.1999","X: 3.2900, Y: -5.3200, Z: -3.1500",97.00,84.00,21.28,27.04
2025-03-25 01:03:44,"0.2089,0.0786,8.2067","X: 3.2900, Y: -5.1800, Z: -3.0100",97.00,84.00,21.28,27.04
2025-03-25 01:03:45,"X: 0.2089, Y: 0.0786, Z: 8.2067","X: 3.1500, Y: -5.3200, Z: -3.1500",97.00,84.00,21.29,27.10
2025-03-25 01:03:46,"0.2162,0.0747,8.1955","X: 3.0800, Y: -4.9700, Z: -3.2900",97.00,0.00,21.29,27.10
2025-03-25 01:03:47,"0.2094,0.0717,8.2062","X: 3.2900, Y: -5.2500, Z: -3.1500",97.00,0.00,21.29,27.06
2025-03-25 01:03:48,"0.2123,0.0752,8.1979","X: 3.4300, Y: -5.3900, Z: -3.2900",97.00,0.00,21.29,27.05
2025-03-25 01:03:49,"X: 0.2123, Y: 0.0752, Z: 8.1979","3.4300,-5.2500,-3.2900",97.00,0.00,21.29,27.07
2025-03-25 01:03:50,"0.2113,0.0791,8.2033","X: 3.4300, Y: -5.2500, Z: -3.2900",0.00,0.00,21.29,27.06
2025-03-25 01:03:51,"0.2059,0.0810,8.2082","X: 3.3600, Y: -5.3200, Z: -3.2900",0.00,0.00,21.29,27.08
2025-03-25 01:03:52,"0.2064,0.0776,8.2072","X: 3.0800, Y: -5.2500, Z: -3.0800",0.00,0.00,21.29,26.11
2025-03-25 01:03:53,"0.2118,0.0732,8.1925","X: 3.1500, Y: -5.2500, Z: -3.0800",0.00,0.00,21.30,26.12
2025-03-25 01:03:54,"0.2167,0.0776,8.1999","X: 3.2900, Y: -5.3200, Z: -3.3600",0.00,0.00,21.29,26.14
2025-03-25 01:03:55,"0.2113,0.0712,8.1979","X: 3.3600, Y: -5.2500, Z: -3.2200",0.00,0.00,21.30,27.00
2025-03-25 01:03:56,"0.2089,0.0752,8.1979","X: 3.0800, Y: -5.3200, Z: -3.1500",0.00,0.00,21.29,27.00
2025-03-25 01:03:57,"0.2181,0.0742,8.2067","X: 3.2900, Y: -5.2500, Z: -3.0100",0.00,0.00,21.29,26.13
2025-03-25 01:03:58,"0.2025,0.0703,8.2091","X: 3.2900, Y: -5.1100, Z: -3.2200",0.00,0.00,21.28,26.11
2025-03-25 01:03:59,"0.2133,0.0800,8.2057","X: 3.1500, Y: -5.1800, Z: -3.1500",0.00,0.00,21.29,27.01
2025-03-25 01:04:00,"0.2094,0.0776,8.1989","X: 3.2200, Y: -5.3900, Z: -3.1500",0.00,0.00,21.29,26.15
2025-03-25 01:04:02,"X: 0.2094, Y: 0.0776, Z: 8.1989","X: 3.2200, Y: -5.1800, Z: -3.1500",0.00,0.00,21.29,26.15
2025-03-25 01:04:03,"0.2137,0.0761,8.2082","X: 3.2200, Y: -5.3200, Z: -3.2200",0.00,0.00,21.29,26.14
2025-03-25 01:04:04,"0.2094,0.0786,8.2101","X: 3.4300, Y: -5.3200, Z: -3.4300",0.00,0.00,21.29,26.08
2025-03-25 01:04:05,"0.2074,0.0805,8.2077","X: 3.2200, Y: -5.1800, Z: -3.1500",0.00,0.00,21.29,26.09
2025-03-25 01:04:06,"0.2152,0.0800,8.2023","X: 3.1500, Y: -5.3900, Z: -3.0100",0.00,0.00,21.30,26.14
2025-03-25 01:04:07,"0.2123,0.0805,8.2033","X: 3.2200, Y: -5.1100, Z: -3.3600",0.00,0.00,21.30,26.14
2025-03-25 01:04:08,"X: 0.2123, Y: 0.0805, Z: 8.2033","3.2200,-5.1800,-3.0800",0.00,0.00,21.30,26.06
2025-03-25 01:04:09,"X: 0.2079, Y: 0.0844, Z: 8.2004","3.0800,-5.3200,-3.0100",0.00,0.00,21.30,26.09
2025-03-25 01:04:10,"0.2108,0.0776,8.1984","X: 3.0800, Y: -5.3200, Z: -3.0100",0.00,0.00,21.30,26.06
2025-03-25 01:04:11,"0.2069,0.0761,8.1989","X: 3.2900, Y: -5.4600, Z: -3.1500",0.00,0.00,21.30,26.11
2025-03-25 01:04:12,"X: 0.2069, Y: 0.0761, Z: 8.1989","3.2200,-5.1100,-3.1500",0.00,0.00,21.29,26.14
2025-03-25 01:04:13,"0.2147,0.0795,8.2004","X: 3.2200, Y: -5.1100, Z: -3.1500",0.00,0.00,21.29,26.13
2025-03-25 01:04:14,"0.2113,0.0698,8.2004","X: 3.2200, Y: -5.1800, Z: -2.9400",0.00,0.00,21.29,26.07
2025-03-25 01:04:15,"0.2142,0.0766,8.1847","X: 3.0800, Y: -5.1800, Z: -3.0100",0.00,0.00,21.29,26.07
2025-03-25 01:04:16,"0.2152,0.0742,8.2008","X: 3.2900, Y: -5.1800, Z: -3.1500",0.00,0.00,21.29,26.08
2025-03-25 01:04:17,"0.2113,0.0737,8.1960","X: 3.3600, Y: -5.2500, Z: -3.1500",0.00,0.00,21.29,26.14
2025-03-25 01:04:18,"0.2113,0.0815,8.2057","X: 3.2900, Y: -5.4600, Z: -3.3600",0.00,0.00,21.29,26.02
2025-03-25 01:04:19,"X: 0.2113, Y: 0.0815, Z: 8.2057","X: 3.2900, Y: -5.1800, Z: -3.0800",0.00,0.00,21.29,26.03
2025-03-25 01:04:20,"0.2064,0.0742,8.1984","X: 3.2900, Y: -5.5300, Z: -3.0100",0.00,0.00,21.30,26.06
2025-03-25 01:04:21,"0.2089,0.0717,8.2062","X: 3.0800, Y: -5.3200, Z: -3.0100",0.00,0.00,21.30,26.06
2025-03-25 01:04:23,"0.2201,0.0786,8.2052","X: 3.2200, Y: -5.3200, Z: -3.2200",0.00,0.00,21.30,26.09
2025-03-25 01:04:24,"0.2094,0.0849,8.2008","X: 3.2200, Y: -5.3900, Z: -3.0100",0.00,0.00,21.30,26.05
2025-03-25 01:04:25,"0.2250,0.0844,8.1945","X: 3.0800, Y: -5.1800, Z: -2.8700",0.00,0.00,21.29,26.02
2025-03-25 01:04:26,"0.2050,0.0830,8.1989","X: 3.1500, Y: -5.1100, Z: -2.9400",0.00,0.00,21.29,26.08
2025-03-25 01:04:27,"0.2298,0.0781,8.2272","X: 3.1500, Y: -5.2500, Z: -3.0800",0.00,0.00,21.30,26.14
2025-03-25 01:04:28,"X: 0.2298, Y: 0.0781, Z: 8.2272","X: 3.3600, Y: -5.3200, Z: -3.2200",0.00,0.00,21.30,26.01
2025-03-25 01:04:30,"0.2152,0.0742,8.2038","X: 3.2900, Y: -5.2500, Z: -3.0800",0.00,0.00,21.30,26.02
2025-03-25 01:04:31,"0.2108,0.0688,8.2013","X: 3.3600, Y: -5.3200, Z: -3.0100",0.00,0.00,21.30,26.02
2025-03-25 01:04:32,"0.2094,0.0791,8.1994","X: 3.0800, Y: -5.1800, Z: -3.0100",0.00,0.00,21.30,26.07
2025-03-25 01:04:33,"0.2050,0.0825,8.2121","X: 3.2900, Y: -5.3200, Z: -3.1500",0.00,0.00,21.30,26.03
2025-03-25 01:04:34,"0.2230,0.1254,8.2672","X: 3.0800, Y: -5.3900, Z: -3.1500",0.00,0.00,21.29,26.01
2025-03-25 01:04:35,"0.2089,0.0761,8.2091","X: 3.4300, Y: -5.3200, Z: -3.2200",0.00,0.00,21.30,25.14
2025-03-25 01:04:36,"0.1601,0.1591,8.2165","X: 3.2200, Y: -5.1800, Z: -3.2200",0.00,0.00,21.30,26.07
2025-03-25 01:04:37,"0.2098,0.0429,8.2374","X: 3.5700, Y: -5.5300, Z: -3.3600",0.00,0.00,21.30,26.06
2025-03-25 01:04:38,"0.1962,0.0771,8.2067","X: 3.2900, Y: -5.2500, Z: -3.2900",0.00,0.00,21.30,26.08
2025-03-25 01:04:39,"0.1947,0.1030,8.1852","X: 3.0800, Y: -5.3900, Z: -3.2200",0.00,0.00,21.29,26.04
2025-03-25 01:04:40,"0.2001,0.1025,8.1823","X: 3.1500, Y: -5.1800, Z: -3.0800",0.00,0.00,21.30,26.01
2025-03-25 01:04:41,"0.2079,0.0693,8.2086","X: 3.2900, Y: -5.1100, Z: -2.9400",0.00,0.00,21.30,26.02
2025-03-25 01:04:42,"0.2089,0.0712,8.2082","X: 3.2200, Y: -5.2500, Z: -3.1500",0.00,0.00,21.30,26.08
2025-03-25 01:04:43,"0.2094,0.0717,8.2008","X: 3.2200, Y: -5.2500, Z: -3.1500",0.00,0.00,21.30,26.06
2025-03-25 01:04:45,"0.2030,0.0761,8.2013","X: 3.4300, Y: -5.3900, Z: -3.2900",0.00,0.00,21.30,26.00
2025-03-25 01:04:46,"0.2035,0.0781,8.2033","X: 3.2900, Y: -5.3200, Z: -3.2900",0.00,0.00,21.31,25.15
2025-03-25 01:04:47,"0.2084,0.0761,8.2072","X: 3.2900, Y: -5.3900, Z: -3.4300",0.00,0.00,21.30,26.03
2025-03-25 01:04:48,"0.2079,0.0820,8.2004","X: 3.3600, Y: -5.4600, Z: -3.2900",0.00,0.00,21.31,26.06
2025-03-25 01:04:49,"X: 0.2079, Y: 0.0820, Z: 8.2004","3.4300,-5.1800,-3.0800",0.00,0.00,21.30,26.02
2025-03-25 01:04:50,"0.2157,0.0937,8.2179","X: 3.4300, Y: -5.1800, Z: -3.0800",0.00,0.00,21.30,25.15
2025-03-25 01:04:51,"0.2216,0.0776,8.2067","X: 3.2200, Y: -5.2500, Z: -3.0800",0.00,0.00,21.30,26.00
2025-03-25 01:04:52,"0.2699,0.0322,8.2267","X: 3.2900, Y: -5.3200, Z: -3.0800",0.00,0.00,21.30,26.01
2025-03-25 01:04:54,"0.2050,0.0732,8.2038","X: 3.2200, Y: -5.2500, Z: -3.2200",0.00,0.00,21.30,26.07
2025-03-25 01:04:55,"0.2113,0.0834,8.1999","X: 3.3600, Y: -5.3200, Z: -3.0800",0.00,0.00,21.30,25.13
2025-03-25 01:04:56,"0.2094,0.0844,8.2023","X: 3.2200, Y: -5.3900, Z: -3.2900",0.00,0.00,21.30,26.01
2025-03-25 01:04:57,"0.2172,0.0810,8.2043","X: 3.3600, Y: -5.3900, Z: -3.0100",0.00,0.00,21.31,26.01
2025-03-25 01:04:58,"0.2118,0.0747,8.2072","X: 3.3600, Y: -5.2500, Z: -3.0100",0.00,0.00,21.32,25.15
2025-03-25 01:04:59,"0.2186,0.0776,8.2072","X: 3.4300, Y: -5.4600, Z: -3.0800",0.00,0.00,21.31,25.13
2025-03-25 01:05:00,"0.2133,0.0737,8.2033","X: 3.2900, Y: -5.2500, Z: -3.0800",0.00,0.00,21.32,26.00
2025-03-25 01:05:01,"X: 0.2133, Y: 0.0737, Z: 8.2033","3.4300,-5.3900,-3.0800",0.00,0.00,21.31,26.00
2025-03-25 01:05:02,"0.2162,0.0761,8.2033","X: 3.4300, Y: -5.3900, Z: -3.0800",0.00,0.00,21.30,25.11
2025-03-25 01:05:03,"0.2113,0.0752,8.2086","X: 3.2200, Y: -5.6000, Z: -3.0800",0.00,0.00,21.31,26.07
2025-03-25 01:05:04,"0.2176,0.0693,8.1935","X: 3.2200, Y: -5.3200, Z: -3.2900",0.00,0.00,21.30,26.00
2025-03-25 01:05:05,"0.2181,0.0795,8.2062","X: 3.1500, Y: -5.3900, Z: -3.2900",0.00,0.00,21.31,26.05
2025-03-25 01:05:06,"0.2118,0.0791,8.2082","X: 3.2200, Y: -5.2500, Z: -3.1500",0.00,0.00,21.31,25.12
